"Priority","Organization","Project","Type","Subsidy","Matching","Total_cost","Year_start","Year_end","Project_postcode","State","Region","Geocoding_round","county","city_name","postal_code","lat_coords","long_coords"
"P1","Fortress Diagnostics Ltd","LoO 09/1494 MIS","ERDF","21373","N/A","51869","2010","2015","BT41 1QS","Northern Ireland","N/A","First","Antrim","Antrim","BT41 1QS","54.7054365","-6.1952316"
"P1","Schrader Electronics Ltd","RD1109433  Programmable Tyre Pressure Monitoring Sensor","ERDF","331408.76","N/A","1109348","2010","2015","BT41 1QS","Northern Ireland","N/A","First","Antrim","Antrim","BT41 1QS","54.7054365","-6.1952316"
"P1","Schrader Electronics Ltd","RD1109418","ERDF","614023","N/A","2078422","2010","2015","BT41 1QS","Northern Ireland","N/A","First","Antrim","Antrim","BT41 1QS","54.7054365","-6.1952316"
"P1","Schrader Electronics Ltd","RD1109440  Tyre Mounted Sensor (TMS)","ERDF","775035.6","N/A","2885101.7","2010","2015","BT41 1QS","Northern Ireland","N/A","First","Antrim","Antrim","BT41 1QS","54.7054365","-6.1952316"
"P1","Fortress Diagnostics Ltd","RD0711770","ERDF","141608","N/A","260309.21","2011","2015","BT41 1QS","Northern Ireland","N/A","First","Antrim","Antrim","BT41 1QS","54.7054365","-6.1952316"
"P1","Schrader Electronics Ltd","RD0811794 - Development of Next Generation TPMS Final Test Equipment","ERDF","130765.69","N/A","373616.26","2011","2015","BT41 1QS","Northern Ireland","N/A","First","Antrim","Antrim","BT41 1QS","54.7054365","-6.1952316"
"P2","Schrader Electronics Ltd","LoO 31/08/2010 SFA","ERDF","1855500","N/A","6185000","2010","2016","BT41 1QS","Northern Ireland","N/A","First","Antrim","Antrim","BT41 1QS","54.7054365","-6.1952316"
"P2","Schrader Electronics Limited","SFA 250k or more - Capital Expenditure Increase Production Capacity + Bldgs","ERDF","3615000","N/A","32863636.36","2014","2016","BT41 1QS","Northern Ireland","N/A","First","Antrim","Antrim","BT41 1QS","54.7054365","-6.1952316"
"P1","Patrick Butler T/a B M Kitchens","RD1208016 - Mobile Kitchen","ERDF","16224","N/A","40560","2009","2014","BT41 2AD","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2DU","54.7144042","-6.1748418"
"P1","Pneutrol International Limited","LoO 09/0008 MIS","ERDF","6983","N/A","22279","2009","2014","BT41 2DU","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2DU","54.7144042","-6.1748418"
"P1","Springfarm Architectural Mouldings Ltd","LoO 08/BIA/02","ERDF","40000","N/A","150000","2008","2015","BT41 2DU","Northern Ireland","N/A","First","Antrim","Antrim","BT41","54.7152034","-6.1798005"
"P1","Pneutrol International Ltd","RD0809345 - Multi-User Concrete Batching, Plant Control System","ERDF","116954","N/A","259897","2009","2015","BT41 2DU","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2DU","54.7144042","-6.1748418"
"P1","Pneutrol International Ltd","RD0811798  Batching Control System for Harsh Environments","ERDF","10455","N/A","23234","2011","2015","BT41 2DU","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2DU","54.7144042","-6.1748418"
"P1","Pneutrol International Ltd","RD1011849 - Enhanced Performance of the Dynamix Batching Control System for International Markets","ERDF","40349","N/A","96070","2011","2015","BT41 2DU","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2DU","54.7144042","-6.1748418"
"P1","Traktronic Ltd","RD0612567 - Telematic Solution for Concrete and Blacktop Transportation","ERDF","49981","N/A","138837","2012","2015","BT41 2DU","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2DU","54.7144042","-6.1748418"
"P2","Primepac Ltd","LoO 10/0207 SFA","ERDF","69700","N/A","220000","2010","2016","BT41 2DU","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2DU","54.716109","-6.1729137"
"P1","Contact Marketing (NI) Limited","LoO 08/0289 MIS","ERDF","5138","N/A","14561","2008","2014","BT41 2PL","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2PL","54.7717361","-6.2771914"
"P1","Contact Marketing (NI) Limited","LoO 1210/101178301","ERDF","12332","N/A","30246.66","2012","2016","BT41 2PL","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2PL","54.7717361","-6.2771914"
"P1","Oakfield Cabinets Limited","LoO 07/0938 MIS","ERDF","8763","N/A","22310","2008","2014","BT41 2RU","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2RZ","54.7139535","-6.1835338"
"P1","Oakfield Cabinets Ltd","LoO 08/BIA/09","ERDF","25000","N/A","75000","2008","2015","BT41 2RU","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2RZ","54.7139535","-6.1835338"
"P2","Antrim Borough Council","How to procure Public Sector Contracts","ERDF","86514","N/A","115352","2012","2016","BT41 2UB","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2UB","54.7269654","-6.2085768"
"P1","Thornton Roofing (Ireland) Ltd","LoO 10/0393 MIS","ERDF","16523","N/A","46405","2010","2015","BT41 3NZ","Northern Ireland","N/A","First","Antrim","Antrim","BT41 3QU","54.7323858","-6.4419912"
"P1","Donnelly Cabins Ltd","RD1109424 - Anti-Vandal Modular Building System","ERDF","18570","N/A","33764","2010","2015","BT41 3TG","Northern Ireland","N/A","First","Antrim","Antrim","BT41 3TG","54.7547023","-6.4600069"
"P1","CMM Electrics Limited","LoO 07/1170 MIS","ERDF","11753","N/A","29775","2008","2014","BT41 3TJ","Northern Ireland","N/A","First","Antrim","Antrim","BT41 3TJ","54.7611522","-6.4505664"
"P1","Texthelp Systems Ltd","RD1009397 - Evaluation of ESL, Mathematics and Online Writing Market Potential","ERDF","12037","N/A","26749","2009","2014","BT41 4LJ","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2TX","54.7135684","-6.1824122"
"P1","Project Design Engineers Ltd","LoO 09/0255 MIS","ERDF","40694","N/A","116966","2009","2014","BT41 4LJ","Northern Ireland","N/A","First","Antrim","Antrim","BT41","54.721853","-6.2337353"
"P1","Project Design Engineers Limited","LoO 1207/101160377 MIS","ERDF","6184","N/A","13280","2012","2015","BT41 4LJ","Northern Ireland","N/A","First","Antrim","Antrim","BT41","54.721853","-6.2337353"
"P1","SKU Ltd","LoO 08/0629 MIS","ERDF","13080","N/A","37600","2008","2015","BT41 4LZ","Northern Ireland","N/A","First","Antrim","Antrim","BT41 4LZ","54.722412","-6.2244468"
"P2","System Controls Limited","LoO 1407/101303381 SFA","ERDF","12000","N/A","30000","2014","2016","BT41 4LZ","Northern Ireland","N/A","First","Antrim","Antrim","BT41 4LZ","54.722412","-6.2244468"
"P1","NI Business Communications Ltd","RD0809322","ERDF","67401","N/A","192574","2010","2015","BT41 4NN","Northern Ireland","N/A","First","Antrim","Antrim","BT41 4LY","54.7309642","-6.2376526"
"P1","Blackbourne Ltd","LoO 09/101060606 IM","ERDF","15000","N/A","30612.25","2009","2015","BT41 4NZ","Northern Ireland","N/A","First","Antrim","Antrim","BT41 4JR","54.7264675","-6.2215111"
"P1","Blackbourne Ltd","LoO 09/1169 MIS","ERDF","48279","N/A","122899","2009","2015","BT41 4NZ","Northern Ireland","N/A","First","Antrim","Antrim","BT41 4JR","54.7264675","-6.2215111"
"P2","Diffusion (NI) Ltd","LoO 09/0160 SFA","ERDF","35800","N/A","577544","2009","2015","BT41 4NZ","Northern Ireland","N/A","First","Antrim","Antrim","BT41 4JR","54.7270487","-6.221754"
"P2","MMS NI Limited","LoO 1209/101166500 SFA - Growth Project 2012","ERDF","48337","N/A","86155","2012","2016","BT45 8LP","Northern Ireland","N/A","First","Antrim","Antrim","BT41 3UF","54.7788314","-6.4435633"
"P1","Dunadry Development Co Ltd","LoO 09/1056 MIS","ERDF","50000","N/A","119755","2009","2015","BT9 6RU","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2HA","54.6993328","-6.1430083"
"P1","MMS Wholesale Limited","LoO 08/0609 MIS","ERDF","5631","N/A","13535","2008","2014","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 3UF","54.7788314","-6.4435633"
"P1","Outsource Solutions (NI) Limited","LoO 08/1422 MIS","ERDF","11880","N/A","52300","2009","2014","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 4LY","54.7309642","-6.2376526"
"P2","Marcon Fit-Out Ltd","LoO 090655 SFA","ERDF","36000","N/A","131538","2009","2015","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 4NN","54.73653","-6.2426"
"P1","Camden Group Limited","RD0609243","ERDF","191718","N/A","766872","2010","2015","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 1AB","54.7193576","-6.2050616"
"P1","Pneutrol International Ltd","RD0212957 - Aqua-Trak","ERDF","7555","N/A","15111","2012","2015","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2DU","54.7144042","-6.1748418"
"P1","McCauley Trailers Ltd","LoO 111157 MIS","ERDF","8613","N/A","24036.67","2012","2015","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 3RB","54.7507241","-6.4256128"
"P1","Traktronic Limited","RD0413836 - Telematic solutions for Industry","ERDF","69255","N/A","173137","2013","2015","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2DU","54.7144042","-6.1748418"
"P2","Schrader Electronics Limited","LoO 1609420 SFA","ERDF","540000","N/A","3910000","2011","2016","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 1QS","54.7054365","-6.1952316"
"P1","Friendship Travel Limited","MIS - 28/11/2012","ERDF","15112","N/A","36889","2012","2016","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 4LD","54.7275904","-6.2361366"
"P1","Team Industries Limited","RD0712598 - Portable Compressors","ERDF","24310","N/A","48620","2012","2016","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 4NN","54.73653","-6.2426"
"P1","Springfarm Architectural Mouldings Limited","LoO 1212/101184513 MIS","ERDF","18707","N/A","50748","2012","2016","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41","54.7152034","-6.1798005"
"P1","Texthelp Ltd","RD0912663 - Texthelp Supported Writing Environments","ERDF","31906","N/A","74200","2012","2016","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2TX","54.7135684","-6.1824122"
"P1","SilForm Technologies Limited","RD0912646","ERDF","48225","N/A","96450","2012","2016","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 4TJ","54.681178","-6.1450367"
"P1","Texthelp Ltd","RD0713895 - Texthelp Grammar Checking Solution","ERDF","9938","N/A","19876","2013","2016","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2TX","54.7135684","-6.1824122"
"P1","Okotech Limited","RD0113749 -heatboss wireless valve, app and cloud services","ERDF","22354","N/A","49675","2013","2016","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2RN","54.7187664","-6.1882988"
"P1","Springfarm Architectural Mouldings Limited","RD0213760 - Fully Finished MDF Mouldings","ERDF","48042","N/A","96084","2013","2016","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41","54.7152034","-6.1798005"
"P2","Fast Engineering Limited","LoO 1310/101245688 SFA","ERDF","35805","N/A","119350","2013","2016","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2TX","54.7138665","-6.1817774"
"P1","Fortress Diagnostics Ltd","RD0712615 - Fortress Diagnostics Project two","ERDF","95993","N/A","199985.42","2013","2016","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 1QS","54.7054365","-6.1952316"
"P2","Glenbio Ltd","SFA less than 250k - Sep 14","ERDF","14000","N/A","35000","2014","2016","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41","54.7231944","-6.228275"
"P2","Primepac Ltd","LoO 1402/101265530 SFA","ERDF","82419","N/A","274730","2014","2016","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 2DU","54.716109","-6.1729137"
"P1","Schrader Electronics Limited","RD0113728-Develop Unique automated processes to make the next generations of TPM transmitters in hig","ERDF","212170","N/A","848680","2014","2016","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 1QS","54.7054365","-6.1952316"
"P1","Schrader Electronics Limited","RD0113727 - Faraday Snap In Project","ERDF","1159054","N/A","4636216","2014","2016","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 1QS","54.7054365","-6.1952316"
"P1","Dering Employment Services Ltd","Coach-ability (Northern Ireland)","ESF","155792","N/A","240402","2007","N/A","N/A","Northern Ireland","N/A","None","N/A","N/A","N/A","N/A","N/A"
"P1","North West Play Resource Centre (T/A The Playhouse)","Creative Approaches to Literacy","ESF","140880","N/A","216768","2007","N/A","N/A","Northern Ireland","N/A","None","N/A","N/A","N/A","N/A","N/A"
"P1","North City Training","The Grey Workers Programme","ESF","190735","N/A","295417","2007","N/A","N/A","Northern Ireland","N/A","None","N/A","N/A","N/A","N/A","N/A"
"P2","Training Programmes Branch","ApprenticeshipsNI and Training for Success Apprenticeships","ESF","160157962","N/A","160157962","2007","N/A","N/A","Northern Ireland","N/A","None","N/A","N/A","N/A","N/A","N/A"
"P1","Omagh District Council for and on behalf of Omagh District Training Consortium","Omagh Training & Employability Support (OTES)","ESF","1531087","N/A","2355520","2011","N/A","N/A","Northern Ireland","N/A","None","N/A","N/A","N/A","N/A","N/A"
"P1","Training Programmes Branch","Training for Success","ESF","56640480.64","N/A","56640480.64","2011","N/A","N/A","Northern Ireland","N/A","None","N/A","N/A","N/A","N/A","N/A"
"P1","Footprints Women's Centre","Routes to Skills and Employability","ESF","316205","N/A","486472","2007","N/A","N/A","Northern Ireland","N/A","First","Lisburn","Belfast","BT17 0AR","54.5649865","-6.026849"
"P1","Action Mental Health","The New Horizons Project","ESF","4901746.15","N/A","7681151","2007","N/A","N/A","Northern Ireland","N/A","First","Ards","Newtownards","BT23","54.5860114","-5.7086741"
"P1","GEMS Northern Ireland Limited","Minority Ethnic Employment Support Project (MEESP)","ESF","127880.92","N/A","196739.64","2007","N/A","N/A","Northern Ireland","N/A","First","Belfast","Belfast","BT2 7DB","54.5901386","-5.9345556"
"P1","GEMS Northern Ireland Limited","M-Power","ESF","339011.22","N/A","521558.57","2007","N/A","N/A","Northern Ireland","N/A","First","Belfast","Belfast","BT2 7DB","54.5901386","-5.9345556"
"P1","Disability Action","Support Works","ESF","306070.7","N/A","470878","2007","N/A","N/A","Northern Ireland","N/A","First","Belfast","Belfast","BT3 9ED","54.6278152","-5.8759128"
"P1","Barnardo's Northern Ireland","Dr B's Kitchen","ESF","595016","N/A","1188351","2007","N/A","N/A","Northern Ireland","N/A","First","Belfast","Belfast","BT4 3HE","54.5945252","-5.8523713"
"P1","North Belfast Employment Centre","Improving your Future Prospects.","ESF","445361","N/A","685173","2007","N/A","N/A","Northern Ireland","N/A","First","Belfast","Belfast","BT15 2GG","54.6116529","-5.9277991"
"P1","Banbridge District Council","Banbridge Re-Use & Training Facility","ESF","260199","N/A","401480","2007","N/A","N/A","Northern Ireland","N/A","First","Banbridge","Banbridge","BT32","54.350269","-6.270459"
"P1","Omagh District Council for Omagh District Training Consortium","DELTA - Development and Empowerment through a Learning & Training Approach","ESF","877520","N/A","1360558","2007","N/A","N/A","Northern Ireland","N/A","First","County Tyrone","Omagh","BT78 1BA","54.6000153","-7.3028576"
"P1","Belfast Metropolitan College","Engineering Skills for Industry","ESF","284485","N/A","471586","2007","N/A","N/A","Northern Ireland","N/A","First","Belfast","Belfast","BT1 1HS","54.6013002","-5.9353975"
"P1","Belfast Metropolitan College","Engineering Skills for Industry 3","ESF","195922","N/A","306125","2011","N/A","N/A","Northern Ireland","N/A","First","Belfast","Belfast","BT1 1HS","54.6013002","-5.9353975"
"P1","Belfast Metropolitan College","Progress","ESF","300877","N/A","462891","2007","N/A","N/A","Northern Ireland","N/A","First","Belfast","Belfast","BT1 1HS","54.6013002","-5.9353975"
"P1","Newstart Education Centre","Newstart Education Centre","ESF","306834","N/A","472807","2007","N/A","N/A","Northern Ireland","N/A","First","Belfast","Belfast","BT13 2QU","54.5981929","-5.954644"
"P1","Job Assist Centres West Belfast - Upper Springfield Development Co Ltd","Jobs on the Move","ESF","415407","N/A","639088","2007","N/A","N/A","Northern Ireland","N/A","First","Belfast","Belfast","BT12 7FP","54.5944488","-5.9882382"
"P1","Ashton Community Trust","Womens Community Training Project","ESF","204991","N/A","315371","2007","N/A","N/A","Northern Ireland","N/A","First","Belfast","Belfast","BT15 2BB","54.6070863","-5.935191"
"P1","Clanrye Employment and Training Services","Newry Technology Centre","ESF","467699","N/A","719538","2007","N/A","N/A","Northern Ireland","N/A","First","Newry and Mourne","Newry","BT35 8SN","54.1124302","-6.4025274"
"P1","Dungannon & South Tyrone Borough Council","(S.E.E.K) SKILLS, EDUCATION, EMPLOYMENT, KNOWLEDGE","ESF","312121","N/A","480196","2007","N/A","N/A","Northern Ireland","N/A","First","Dungannon and South Tyrone","Dungannon","N/A","54.5082725","-6.7669352"
"P1","Ashton Community Trust","Progress to Employment","ESF","425045","N/A","653916","2007","N/A","N/A","Northern Ireland","N/A","First","Belfast","Belfast","BT15 2BB","54.6070863","-5.935191"
"P1","University of Ulster","FORTIFY","ESF","318165","N/A","508565","2007","N/A","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","Young Enterprise Northern Ireland","Key Start","ESF","470067","N/A","723181","2007","N/A","N/A","Northern Ireland","N/A","First","Belfast","Belfast","BT7 1DT","54.5900982","-5.926903"
"P1","The Bridge Association","The Bridge Training Unit","ESF","743434","N/A","1186884","2007","N/A","N/A","Northern Ireland","N/A","First","Antrim","Antrim","BT41 4LD","54.7227933","-6.2276837"
"P1","Workforce Training Services Limited","Route to Employment","ESF","241878","N/A","417123","2008","N/A","N/A","Northern Ireland","N/A","First","Belfast","Belfast","BT12 7AJ","54.5975609","-5.9581889"
"P1","Women in Business NI Ltd","Women Into Business","ESF","323911","N/A","498330","2007","N/A","N/A","Northern Ireland","N/A","First","Belfast","Belfast","BT2 7AQ","54.5942528","-5.9351031"
"P1","Southern Regional College","Skills for Retail","ESF","460073","N/A","707807","2007","N/A","N/A","Northern Ireland","N/A","First","Armagh","Armagh","BT61 7HN","54.3514418","-6.6533043"
"P1","Conservation Volunteers Northern Ireland","Conservation Volunteers - Training for Employment","ESF","216627","N/A","333273","2007","N/A","N/A","Northern Ireland","N/A","First","Belfast","Belfast","BT6 0BP","54.578501","-5.9116453"
